﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Mike Wood,Batley and Spen BC,,,15571.54,,,,128434.81,,,,0,,,,0,,144006.35,,,19691.03,,uncapped,5436.08,uncapped,0,25127.11,169133.46,401
Nadhim Zahawi,Stratford-on-Avon CC,,,12823.6,,,,145469.06,,,,0,,,,0,,158292.66,,,9147.81,,uncapped,3323.3,uncapped,0,12471.11,170763.77,4113
Nadine Dorries,Mid Bedfordshire CC,,,11078.85,,,,125677.61,,,,0,,,,0,,136756.46,,,19159.79,,uncapped,5234.55,uncapped,0,24394.34,161150.8,1481
Naomi Long,Belfast East,,,15763.74,,,,119551.28,,,,0,,,,0,,135315.02,,,19768.53,,uncapped,8880.58,uncapped,0,28649.11,163964.13,3920
Natascha Engel,North East Derbyshire CC,,,21940.09,,,,110099.41,,,,0,,,,0,,132039.5,,,25677.66,,uncapped,6912.5,uncapped,0,32590.16,164629.66,1507
Neil Carmichael,Stroud CC,,,20096.49,,,,127199.86,,,,0,,,,0,,147296.35,,,18658.17,,uncapped,4832.62,uncapped,0,23490.79,170787.14,4104
Neil Parish,Tiverton and Honiton CC,,,4099.19,,,,104182.52,,,,0,,,,0,,108281.71,,,19651.65,,uncapped,7076.54,uncapped,0,26728.19,135009.9,4072
Nia Griffith,Llanelli CC,,,22919.63,,,,122355.8,,,,0,,,,0,,145275.43,,,0,,uncapped,6312.1,uncapped,0,6312.1,151587.53,1541
Nic Dakin,Scunthorpe CC,,,21553.83,,,,135927.46,,,,0,,,,0,,157481.29,,,20595.18,,uncapped,12427.13,uncapped,0,33022.31,190503.6,4056
Nicholas Brown,Newcastle upon Tyne East BC,,,11372.13,,,,127578.08,,,,0,,,,0,,138950.21,,,4300.05,,uncapped,7412.25,uncapped,0,11712.3,150662.51,523
Nicholas Soames,Mid Sussex CC,,,14121.18,,,,105275.92,,,,0,,,,0,,119397.1,,,3578.22,,uncapped,2193.75,uncapped,0,5771.97,125169.07,116
Nick Boles,Grantham and Stamford CC,,,5965.5,,,,120575.25,,,,0,,,,0,,126540.75,,,10011.13,,uncapped,5018.17,uncapped,0,15029.3,141570.05,3995
Nick Clegg,"Sheffield, Hallam CC",,,17820.45,,,,122318.96,,,,0,,,,0,,140139.41,,,9717.41,,uncapped,3417.5,uncapped,0,13134.91,153274.32,1563
Nick de Bois,Enfield North BC,,,25407.58,,,,142254.46,,,,0,,,,0,,167662.04,,,300,,uncapped,1010.74,uncapped,0,1310.74,168972.78,4002
Nick Gibb,Bognor Regis and Littlehampton CC,,,10927.45,,,,103457.98,,,,0,,,,0,,114385.43,,,0,,uncapped,5138.8,uncapped,0,5138.8,119524.23,111
Nick Harvey,North Devon CC,,,19214.87,,,,128494.15,,,,0,,,,0,,147709.02,,,22406.66,,uncapped,12115.1,uncapped,0,34521.76,182230.78,231
Nick Herbert,Arundel and South Downs CC,,,6169.06,,,,115778.51,,,,0,,,,0,,121947.57,,,0,,uncapped,2407.56,uncapped,0,2407.56,124355.13,1479
Nick Hurd,"Ruislip, Northwood and Pinner BC",,,22653.58,,,,124933.73,,,,0,,,,0,,147587.31,,,0,,uncapped,0,uncapped,0,0,147587.31,1561
Nick Raynsford,Greenwich and Woolwich BC,,,14880.71,,,,118690.86,,,,0,,,,0,,133571.57,,,0,,uncapped,149.1,uncapped,0,149.1,133720.67,171
Nick Smith,Blaenau Gwent CC,,,18783.76,,,,135960.04,,,,0,,,,0,,154743.8,,,4800.72,,uncapped,6360.33,uncapped,0,11161.05,165904.85,3928
Nicky Morgan,Loughborough CC,,,16851.51,,,,124897.18,,,,0,,,,0,,141748.69,,,21080.1,,uncapped,9591.3,uncapped,41.89,30713.29,172461.98,4027
Nicola Blackwood,Oxford West and Abingdon CC,,,16051.21,,,,130495.02,,,,0,,,,0,,146546.23,,,19010.49,,uncapped,920.2,uncapped,0,19930.69,166476.92,4019
Nigel Adams,Selby and Ainsty CC,,,10520.02,,,,104249.84,,,,0,,,,0,,114769.86,,,25352.56,,uncapped,11294.09,uncapped,0,36646.65,151416.51,4057
Nigel Dodds,Belfast North,,,15504.42,,,,85729.41,,,,0,,,,0,,101233.83,,,19110.65,,uncapped,19718.82,uncapped,297,39126.47,140360.3,1388
Nigel Evans,Ribble Valley CC,,,13376.15,,,,112625.95,,,,0,,,,0,,126002.1,,,18206.23,,uncapped,9354.97,uncapped,0,27561.2,153563.3,474
Nigel Mills,Amber Valley CC,,,12825.72,,,,105977.02,,,,0,,,,0,,118802.74,,,9456.6,,uncapped,4939,uncapped,0,14395.6,133198.34,4136
Norman Baker,Lewes CC,,,25422.41,,,,133019.65,,,,0,,,,0,,158442.06,,,22645.85,,uncapped,3793.38,uncapped,0,26439.23,184881.29,28
Norman Lamb,North Norfolk CC,,,21530.34,,,,131551.44,,,,0,,,,0,,153081.78,,,10926,,uncapped,5089,uncapped,690.04,16705.04,169786.82,1439
Oliver Colvile,"Plymouth, Sutton and Devonport BC",,,15704.29,,,,129188.89,,,,0,,,,0,,144893.18,,,2400.11,,uncapped,9171.65,uncapped,0,11571.76,156464.94,4022
Oliver Heald,North East Hertfordshire CC,,,20619.25,,,,114898.19,,,,0,,,,0,,135517.44,,,2880.97,,uncapped,2502.2,uncapped,0,5383.17,140900.61,69
Oliver Letwin,West Dorset CC,,,9090.33,,,,116618.9,,,,0,,,,0,,125709.23,,,0,,uncapped,1602.54,uncapped,0,1602.54,127311.77,247
Owen Paterson,North Shropshire CC,,,13501.61,,,,106610.5,,,,0,,,,0,,120112.11,,,4912.01,,uncapped,1659.6,uncapped,0,6571.61,126683.72,274
Owen Smith,Pontypridd CC,,,18929.64,,,,125230.61,,,,0,,,,0,,144160.25,,,21335.13,,uncapped,7574.9,uncapped,0,28910.03,173070.28,4042
Pamela Nash,Airdrie and Shotts CC,,,22991.97,,,,117103.92,,,,0,,,,0,,140095.89,,,23569.95,,uncapped,18899.47,uncapped,282.25,42751.67,182847.56,3909
Pat Doherty,West Tyrone,,,11041.86,,,,135048,,,,0,,,,0,,146089.86,,,0,,uncapped,1659.87,uncapped,0,1659.87,147749.73,1465
Pat Glass,North West Durham CC,,,21252.93,,,,116369.01,,,,0,,,,0,,137621.94,,,17587.23,,uncapped,11890.71,uncapped,-6.71,29471.23,167093.17,4103
Pat McFadden,Wolverhampton South East BC,,,21817.99,,,,111423.76,,,,0,,,,0,,133241.75,,,9312.12,,uncapped,6180.06,uncapped,0,15492.18,148733.93,1587
Patrick McLoughlin,Derbyshire Dales CC,,,18001.74,,,,108643.85,,,,0,,,,0,,126645.59,,,8575.62,,uncapped,11839.2,uncapped,6136.08,26550.9,153196.49,333
Patrick Mercer,Newark CC,,,14040.73,,,,107639.95,,,,0,,,,0,,121680.68,,,4315.5,,uncapped,12999.68,uncapped,0,17315.18,138995.86,1435
Paul Beresford,Mole Valley CC,,,6683.11,,,,111038,,,,0,,,,0,,117721.11,,,0,,uncapped,500.4,uncapped,0,500.4,118221.51,103
Paul Blomfield,Sheffield Central BC,,,21990.84,,,,132152.4,,,,0,,,,0,,154143.24,,,19994.67,,uncapped,6104.72,uncapped,0,26099.39,180242.63,4058
Paul Burstow,Sutton and Cheam BC,,,22409.3,,,,140535.19,,,,0,,,,0,,162944.49,,,0,,uncapped,17,uncapped,0,17,162961.49,204
Paul Farrelly,Newcastle-under-Lyme BC,,,21980.25,,,,133589.94,,,,0,,,,0,,155570.19,,,6143.11,,uncapped,14668.66,uncapped,0,20811.77,176381.96,1436
Paul Flynn,Newport West CC,,,8328.05,,,,125550.96,,,,0,,,,0,,133879.01,,,3849.68,,uncapped,5521.69,uncapped,0,9371.37,143250.38,545
Paul Goggins,Wythenshawe and Sale East BC,,,21802.78,,,,119485.93,,,,0,,,,0,,141288.71,,,14879.78,,uncapped,10634.15,uncapped,1117.43,26631.36,167920.07,462
Paul Maskey,Belfast West,,,16357.57,,,,105967.8,,,,0,,,,0,,122325.37,,,0,,uncapped,1892.82,uncapped,0,1892.82,124218.19,4245
Paul Maynard,Blackpool North and Cleveleys BC,,,23240.9,,,,139333.2,,,,0,,,,0,,162574.1,,,10851.95,,uncapped,16826.5,uncapped,0,27678.45,190252.55,3926
Paul Murphy,Torfaen CC,,,20895.56,,,,115402.69,,,,0,,,,0,,136298.25,,,8243.03,,uncapped,6864.45,uncapped,0,15107.48,151405.73,546
Paul Uppal,Wolverhampton South West BC,,,14655,,,,125358.5,,,,0,,,,0,,140013.5,,,13350,,uncapped,4640.65,uncapped,0,17990.65,158004.15,4078
Pauline Latham,Mid Derbyshire CC,,,21017.72,,,,104167.65,,,,0,,,,0,,125185.37,,,9055,,uncapped,8132.06,uncapped,0,17187.06,142372.43,4025
Penny Mordaunt,Portsmouth North BC,,,23538.77,,,,129825.06,,,,0,,,,0,,153363.83,,,25816.59,,uncapped,5446.2,uncapped,710,31972.79,185336.62,4017
Pete Wishart,Perth and North Perthshire CC,,,22233.13,,,,110869.92,,,,0,,,,0,,133103.05,,,18716.51,,uncapped,22348.66,uncapped,0,41065.17,174168.22,1440
Peter Aldous,Waveney CC,,,22019.07,,,,127370.77,,,,0,,,,0,,149389.84,,,19526.27,,uncapped,404.45,uncapped,0,19930.72,169320.56,4069
Peter Bone,Wellingborough CC,,,20635.84,,,,131931,,,,0,,,,0,,152566.84,,,17607.38,,uncapped,11127.78,uncapped,0,28735.16,181302,1581
Peter Bottomley,Worthing West BC,,,2803.93,,,,85727.91,,,,0,,,,0,,88531.84,,,0,,uncapped,132.49,uncapped,0,132.49,88664.33,117
Peter Hain,Neath CC,,,19844.75,,,,142459.84,,,,0,,,,0,,162304.59,,,11760.57,,uncapped,9115.75,uncapped,0,20876.32,183180.91,567
Peter Lilley,Hitchin and Harpenden CC,,,13220.32,,,,116744.58,,,,0,,,,0,,129964.9,,,1268.99,,uncapped,785.37,uncapped,0,2054.36,132019.26,68
Peter Luff,Mid Worcestershire CC,,,8635.2,,,,98642.66,,,,0,,,,0,,107277.86,,,20000,,uncapped,7378.2,uncapped,0,27378.2,134656.06,268
Peter Soulsby,Leicester South BC,,,0,,,,0,,,,0,,,,0,,0,8850,,0,8850,uncapped,160.6,uncapped,0,160.6,160.6,1592
Peter Tapsell,Louth and Horncastle CC,,,10737.5,,,,131395.16,,,,0,,,,0,,142132.66,,,20000,,uncapped,5989.78,uncapped,0,25989.78,168122.44,348
Phil Wilson,Sedgefield CC,,,25128.55,,,,118018.72,,,,0,,,,0,,143147.27,,,19357.33,,uncapped,17339.6,uncapped,0,36696.93,179844.2,1603
Philip Davies,Shipley CC,,,10346.31,,,,125140.39,,,,0,,,,0,,135486.7,,,20286,,uncapped,8654.15,uncapped,0,28940.15,164426.85,1565
Philip Dunne,Ludlow CC,,,14204.87,,,,97360.63,,,,0,,,,0,,111565.5,,,0,,uncapped,4354.35,uncapped,0,4354.35,115919.85,1542
Philip Hammond,Runnymede and Weybridge CC,,,4202.4,,,,54546.53,,,,0,,,,0,,58748.93,,,0,,uncapped,0,uncapped,0,0,58748.93,105
Philip Hollobone,Kettering CC,,,4680.34,,,,0,,,,0,,,,0,,4680.34,,,0,,uncapped,4798.5,uncapped,0,4798.5,9478.84,1537
Phillip Lee,Bracknell CC,,,19362.22,,,,117690.53,,,,0,,,,0,,137052.75,,,20545.7,,uncapped,2518.02,uncapped,0,23063.72,160116.47,3921
Priti Patel,Witham CC,,,16180.84,,,,110414.14,,,,0,,,,0,,126594.98,,,0,,uncapped,6215.77,uncapped,0,6215.77,132810.75,4066
Rachel Reeves,Leeds West BC,,,22651,,,,138269.21,,,,0,,,,0,,160920.21,,,13935.52,,uncapped,7541.45,uncapped,0,21476.97,182397.18,4031
Rebecca Harris,Castle Point BC,,,7614.55,,,,108946.61,,,,0,,,,0,,116561.16,,,0,,uncapped,0,uncapped,0,0,116561.16,3948
Rehman Chishti,Gillingham and Rainham BC,,,9681.1,,,,100799.18,,,,0,,,,0,,110480.28,,,0,,uncapped,7300,uncapped,0,7300,117780.28,3987
Richard Bacon,South Norfolk CC,,,26499.62,,,,112159.63,,,,0,,,,0,,138659.25,,,25094.58,,uncapped,5933.77,uncapped,26.75,31055.1,169714.35,1451
Richard Benyon,Newbury CC,,,14103.35,,,,96593.49,,,,0,,,,0,,110696.84,,,0,,uncapped,2889.92,uncapped,0,2889.92,113586.76,1547
Richard Burden,"Birmingham, Northfield BC",,,22092.88,,,,139139.78,,,,0,,,,0,,161232.66,,,9963.48,,uncapped,3983.85,uncapped,0,13947.33,175179.99,301
Richard Drax,South Dorset CC,,,13741.41,,,,113946.41,,,,0,,,,0,,127687.82,,,0,,uncapped,3733,uncapped,0,3733,131420.82,4132
Richard Fuller,Bedford BC,,,13940.02,,,,106631.06,,,,0,,,,0,,120571.08,,,19934.68,,uncapped,1763.32,uncapped,0,21698,142269.08,3912
Richard Graham,Gloucester BC,,,16259.16,,,,108851.68,,,,0,,,,0,,125110.84,,,7846.74,,uncapped,3574.26,uncapped,0,11421,136531.84,3990
Richard Harrington,Watford BC,,,12735.1,,,,116471.35,,,,0,,,,0,,129206.45,,,0,,uncapped,0,uncapped,0,0,129206.45,4068
Richard Ottaway,Croydon South BC,,,15572.99,,,,139017.84,,,,0,,,,0,,154590.83,,,0,,uncapped,1663.35,uncapped,0,1663.35,156254.18,157
Richard Shepherd,Aldridge-Brownhills BC,,,10313.16,,,,95925.81,,,,0,,,,0,,106238.97,,,1356.9,,uncapped,3606.83,uncapped,0,4963.73,111202.7,295
Rob Wilson,Reading East BC,,,17576.36,,,,130074.26,,,,0,,,,0,,147650.62,,,0,,uncapped,8645.25,uncapped,0,8645.25,156295.87,1556
Robert Buckland,South Swindon CC,,,11689.54,,,,97560.55,,,,0,,,,0,,109250.09,,,22207.15,,uncapped,3661.1,uncapped,0,25868.25,135118.34,4106
Robert Flello,Stoke-on-Trent South BC,,,18056.42,,,,99938.07,,,,0,,,,0,,117994.49,,,21370.48,,uncapped,13252.82,uncapped,45.5,34668.8,152663.29,1569
Robert Goodwill,Scarborough and Whitby CC,,,13006.5,,,,117792.62,,,,0,,,,0,,130799.12,,,18502.03,,uncapped,12086.76,uncapped,0,30588.79,161387.91,1562
Robert Halfon,Harlow CC,,,15655.81,,,,137400.75,,,,0,,,,0,,153056.56,,,0,,uncapped,11729.15,uncapped,0,11729.15,164785.71,3985
Robert Smith,West Aberdeenshire and Kincardine CC,,,19397.29,,,,99230.9,,,,0,,,,0,,118628.19,,,18332.2,,uncapped,17768.88,uncapped,0,36101.08,154729.27,639
Robert Syms,Poole BC,,,8679.8,,,,64153.38,,,,0,,,,0,,72833.18,,,22691.79,,uncapped,5593,uncapped,0,28284.79,101117.97,245
Robert Walter,North Dorset CC,,,15341.74,,,,117740.9,,,,0,,,,0,,133082.64,,,4341.53,,uncapped,6448.87,uncapped,0,10790.4,143873.04,244
Roberta Blackman-Woods,City of Durham CC,,,15183.46,,,,132473.51,,,,0,,,,0,,147656.97,,,2923.52,,uncapped,11928.88,uncapped,0,14852.4,162509.37,1501
Robin Walker,Worcester BC,,,11670.14,,,,105096.06,,,,0,,,,0,,116766.2,,,11517.22,,uncapped,6449.09,uncapped,0,17966.31,134732.51,4091
Roger Gale,North Thanet CC,,,22358.09,,,,116580.28,,,,0,,,,0,,138938.37,,,4821.35,,uncapped,5407.7,uncapped,0,10229.05,149167.42,87
Roger Godsiff,"Birmingham, Hall Green BC",,,14934.45,,,,136480.5,,,,0,,,,0,,151414.95,,,0,,uncapped,5730.83,uncapped,0,5730.83,157145.78,304
Roger Williams,Brecon and Radnorshire CC,,,22190.9,,,,113395.14,,,,0,,,,0,,135586.04,,,17551.99,,uncapped,7821.95,uncapped,0,25373.94,160959.98,1394
Ronnie Campbell,Blyth Valley BC,,,19929.75,,,,97543.6,,,,0,,,,0,,117473.35,,,17072.44,,uncapped,7331.09,uncapped,0,24403.53,141876.88,514
Rory Stewart,Penrith and The Border CC,,,16415.14,,,,136549.88,,,,0,,,,0,,152965.02,,,10050,,uncapped,5951.31,uncapped,0,16001.31,168966.33,4137
Rosie Cooper,West Lancashire CC,,,19533.76,,,,126592.84,,,,0,,,,0,,146126.6,,,5064.49,,uncapped,6022.99,uncapped,0,11087.48,157214.08,1538
Rosie Winterton,Doncaster Central BC,,,22198.99,,,,103655.84,,,,0,,,,0,,125854.83,,,4307.77,,uncapped,9611.6,uncapped,0,13919.37,139774.2,390
Rushanara Ali,Bethnal Green and Bow BC,,,23570.84,,,,152230.49,,,,0,,,,0,,175801.33,,,0,,uncapped,239.78,uncapped,0,239.78,176041.11,4138
Russell Brown,Dumfries and Galloway CC,,,21746.01,,,,116129.98,,,,0,,,,0,,137875.99,,,16750.7,,uncapped,14132.65,uncapped,0,30883.35,168759.34,588
Sadiq Khan,Tooting BC,,,33783.47,,,,142922.08,,,,0,,,,0,,176705.55,,,0,,uncapped,362.5,uncapped,0,362.5,177068.05,1577
Sajid Javid,Bromsgrove CC,,,19752.17,,,,127226.14,,,,0,,,,0,,146978.31,,,0,,uncapped,4700.5,uncapped,0,4700.5,151678.81,3945
Sam Gyimah,East Surrey CC,,,11543.35,,,,132991.94,,,,0,,,,0,,144535.29,,,0,,uncapped,853.33,uncapped,0,853.33,145388.62,3980
Sammy Wilson,East Antrim,,,18965.59,,,,107828.69,,,,0,,,,0,,126794.28,,,7628.46,,uncapped,14678.47,uncapped,0,22306.93,149101.21,1593
Sandra Osborne,"Ayr, Carrick and Cumnock CC",,,21065.41,,,,132834.65,,,,0,,,,0,,153900.06,,,17177.12,,uncapped,12629.56,uncapped,0,29806.68,183706.74,576
Sarah Champion,Rotherham BC,,,7155.85,,,,17152.47,,,,5689.33,,,,0,,29997.65,,,12477.12,,uncapped,4686.26,uncapped,0,17163.38,47161.03,4267
Sarah Newton,Truro and Falmouth CC,,,18841.2,,,,132233.42,,,,0,,,,0,,151074.62,,,0,,uncapped,5892.05,uncapped,1257.12,7149.17,158223.79,4071
Sarah Teather,Brent Central BC,,,24893.42,,,,142001.21,,,,0,,,,0,,166894.63,,,0,,uncapped,267.75,uncapped,0,267.75,167162.38,1170
Sarah Wollaston,Totnes CC,,,10090.21,,,,122196.39,,,,0,,,,0,,132286.6,,,20505.98,,uncapped,7723.3,uncapped,0,28229.28,160515.88,4073
Seema Malhotra,Feltham and Heston BC,,,17719.31,,,,109369.82,,,,1555.5,,,,0,,128644.63,,,0,,uncapped,144.55,uncapped,0,144.55,128789.18,4253
Shabana Mahmood,"Birmingham, Ladywood BC",,,21452.53,,,,115213.78,,,,0,,,,0,,136666.31,,,12565.3,,uncapped,4303.33,uncapped,96.6,16965.23,153631.54,3914
Shailesh Vara,North West Cambridgeshire CC,,,9815.34,,,,95113.22,,,,0,,,,0,,104928.56,,,0,,uncapped,4003.09,uncapped,0,4003.09,108931.65,1496
Sharon Hodgson,Washington and Sunderland West BC,,,22044.49,,,,127654.76,,,,0,,,,0,,149699.25,,,19367.55,,uncapped,12658.85,uncapped,0,32026.4,181725.65,1521
Shaun Woodward,St Helens South and Whiston BC,,,19123.01,,,,128351.84,,,,0,,,,0,,147474.85,,,0,,uncapped,7877.96,uncapped,0,7877.96,155352.81,98
Sheila Gilmore,Edinburgh East BC,,,16739.59,,,,125970.44,,,,0,,,,0,,142710.03,,,17759.38,,uncapped,3687.62,uncapped,0,21447,164157.03,3965
Sheryll Murray,South East Cornwall CC,,,18439.23,,,,102559.82,,,,0,,,,0,,120999.05,,,19996.18,,uncapped,12172.87,uncapped,0,32169.05,153168.1,4100
Siân James,Swansea East BC,,,21633.23,,,,112429.71,,,,0,,,,0,,134062.94,,,3010,,uncapped,5619.21,uncapped,0,8629.21,142692.15,1573
Simon Burns,Chelmsford BC,,,11784.28,,,,100885.25,,,,0,,,,0,,112669.53,,,1151.5,,uncapped,705,uncapped,0,1856.5,114526.03,46
Simon Danczuk,Rochdale CC,,,24198.66,,,,138584.18,,,,0,,,,0,,162782.84,,,29437.62,,uncapped,13562.07,uncapped,154.22,43153.91,205936.75,4059
Simon Hart,Carmarthen West and South Pembrokeshire CC,,,20211.07,,,,120837.36,,,,0,,,,0,,141048.43,,,18935.08,,uncapped,13968.05,uncapped,0,32903.13,173951.56,3944
Simon Hughes,Bermondsey and Old Southwark BC,,,24749.82,,,,135870.43,,,,0,,,,0,,160620.25,,,0,,uncapped,701.95,uncapped,0,701.95,161322.2,194
Simon Kirby,"Brighton, Kemptown BC",,,21276.81,,,,113120.85,,,,0,,,,0,,134397.66,,,22520.71,,uncapped,1174.25,uncapped,0,23694.96,158092.62,3929
Simon Reevell,Dewsbury CC,,,11606.36,,,,118341.77,,,,0,,,,0,,129948.13,,,16193.07,,uncapped,7800.4,uncapped,0,23993.47,153941.6,3978
Simon Wright,Norwich South BC,,,13041.2,,,,111006.95,,,,0,,,,0,,124048.15,,,17195.28,,uncapped,2656.45,uncapped,0,19851.73,143899.88,4096
Siobhain McDonagh,Mitcham and Morden BC,,,23882.93,,,,142703.94,,,,0,,,,0,,166586.87,,,0,,uncapped,468.9,uncapped,0,468.9,167055.77,193
Stella Creasy,Walthamstow BC,,,19623.52,,,,145527.74,,,,0,,,,0,,165151.26,,,0,,uncapped,319.85,uncapped,0,319.85,165471.11,4088
Stephen Barclay,North East Cambridgeshire CC,,,15246.67,,,,109239.23,,,,0,,,,0,,124485.9,,,24009.42,,uncapped,4281.75,uncapped,0,28291.17,152777.07,4095
Stephen Crabb,Preseli Pembrokeshire CC,,,16573.78,,,,107330.37,,,,0,,,,0,,123904.15,,,14627.16,,uncapped,12918.48,uncapped,0,27545.64,151449.79,1554
Stephen Dorrell,Charnwood CC,,,5869.2,,,,96470.7,,,,0,,,,0,,102339.9,,,19854.48,,uncapped,792,uncapped,0,20646.48,122986.38,336
Stephen Doughty,Cardiff South and Penarth BC,,,7111.21,,,,33141.68,,,,4317.58,,,,0,,44570.47,,,7535.84,,uncapped,2616.8,uncapped,0,10152.64,54723.11,4264
Stephen Gilbert,St Austell and Newquay CC,,,23094.53,,,,138020.31,,,,0,,,,0,,161114.84,,,21410.64,,uncapped,17143.01,uncapped,0,38553.65,199668.49,4101
Stephen Hammond,Wimbledon BC,,,6459.93,,,,116458.31,,,,0,,,,0,,122918.24,,,0,,uncapped,1229.45,uncapped,0,1229.45,124147.69,1585
Stephen Hepburn,Jarrow BC,,,18515.1,,,,112804.26,,,,0,,,,0,,131319.36,,,20000,,uncapped,11274.23,uncapped,0,31274.23,162593.59,520
Stephen Lloyd,Eastbourne BC,,,22774.98,,,,137588.39,,,,0,,,,0,,160363.37,,,12673.6,,uncapped,2920.91,uncapped,0,15594.51,175957.88,3968
Stephen McCabe,"Birmingham, Selly Oak BC",,,22868.56,,,,93361.91,,,,0,,,,0,,116230.47,,,1655.52,,uncapped,3427.17,uncapped,0,5082.69,121313.16,298
Stephen McPartland,Stevenage CC,,,15046.06,,,,108198.72,,,,0,,,,0,,123244.78,,,0,,uncapped,0,uncapped,0,0,123244.78,4093
Stephen Metcalfe,South Basildon and East Thurrock BC,,,22890.64,,,,131701.06,,,,0,,,,0,,154591.7,,,0,,uncapped,141.2,uncapped,0,141.2,154732.9,4092
Stephen Mosley,City of Chester CC,,,13184.93,,,,102883.25,,,,0,,,,0,,116068.18,,,14515,,uncapped,4851.2,uncapped,0,19366.2,135434.38,3954
Stephen O'Brien,Eddisbury CC,,,17513.34,,,,96803.56,,,,0,,,,0,,114316.9,,,12945.86,,uncapped,10497.81,uncapped,0,23443.67,137760.57,427
Stephen Phillips,Sleaford and North Hykeham CC,,,7666.97,,,,74108.64,,,,0,,,,0,,81775.61,,,4036.28,,uncapped,7067.67,uncapped,0,11103.95,92879.56,4054
Stephen Pound,Ealing North BC,,,13213.04,,,,113741.73,,,,0,,,,0,,126954.77,,,0,,uncapped,1973.57,uncapped,0,1973.57,128928.34,161
Stephen Timms,East Ham BC,,,15856.94,,,,144441.51,,,,0,,,,0,,160298.45,,,0,,uncapped,1275.3,uncapped,0,1275.3,161573.75,163
Stephen Twigg,"Liverpool, West Derby BC",,,22371.88,,,,138634.27,,,,0,,,,0,,161006.15,,,6783.94,,uncapped,9105.49,uncapped,0,15889.43,176895.58,167
Stephen Williams,Bristol West BC,,,19203.85,,,,131562.74,,,,0,,,,0,,150766.59,,,17881.15,,uncapped,6846.95,uncapped,0,24728.1,175494.69,1492
Steve Baker,Wycombe CC,,,12027.64,,,,123960.67,,,,0,,,,0,,135988.31,,,0,,uncapped,213.7,uncapped,0,213.7,136202.01,4064
Steve Brine,Winchester CC,,,17327.95,,,,122701.58,,,,0,,,,0,,140029.53,,,21309.97,,uncapped,3373.65,uncapped,0,24683.62,164713.15,4067
Steve Reed,Croydon North BC,,,2192.4,,,,33386.7,,,,0,,,,0,,35579.1,,,0,,uncapped,0,uncapped,0,0,35579.1,4268
Steve Rotheram,"Liverpool, Walton BC",,,18805.08,,,,116099.43,,,,0,,,,0,,134904.51,,,22487.64,,uncapped,6979.83,uncapped,0,29467.47,164371.98,4035
Steve Webb,Thornbury and Yate CC,,,14825.6,,,,121759.8,,,,0,,,,0,,136585.4,,,18645.38,,uncapped,5168.05,uncapped,0,23813.43,160398.83,220
Stewart Hosie,Dundee East BC,,,24914.84,,,,109774.85,,,,0,,,,0,,134689.69,,,14399.75,,uncapped,17867.7,uncapped,0,32267.45,166957.14,1514
Stewart Jackson,Peterborough BC,,,10513.3,,,,90840.15,,,,0,,,,0,,101353.45,,,7480.9,,uncapped,13655.1,uncapped,0,21136,122489.45,1551
Stuart Andrew,Pudsey BC,,,14778.38,,,,134151.71,,,,0,,,,0,,148930.09,,,17480.69,,uncapped,7806,uncapped,0,25286.69,174216.78,4032
Stuart Bell,Middlesbrough BC,,,2812.81,,,,54287.7,,,,0,,,,39749.99,,96850.5,,,8796.81,,uncapped,3732.5,uncapped,1450,13979.31,110829.81,501
Susan Jones,Clwyd South CC,,,13018.33,,,,81008.21,,,,0,,,,0,,94026.54,,,17083.19,,uncapped,3421.85,uncapped,0,20505.04,114531.58,3956
Sylvia Hermon,North Down,,,13760.83,,,,117577.99,,,,0,,,,0,,131338.82,,,3633.6,,uncapped,17842.02,uncapped,0,21475.62,152814.44,1437
Teresa Pearce,Erith and Thamesmead BC,,,12365.11,,,,128501.18,,,,0,,,,0,,140866.29,,,0,,uncapped,190,uncapped,0,190,141056.29,4003
Tessa Jowell,Dulwich and West Norwood BC,,,23798.16,,,,142965.14,,,,0,,,,0,,166763.3,,,0,,uncapped,1039.6,uncapped,0,1039.6,167802.9,159
Tessa Munt,Wells CC,,,20806.52,,,,135327.09,,,,0,,,,0,,156133.61,,,16224.6,,uncapped,9929.65,uncapped,0,26154.25,182287.86,4089
Theresa May,Maidenhead CC,,,3045.64,,,,105105.28,,,,0,,,,0,,108150.92,,,0,,uncapped,0,uncapped,0,0,108150.92,8
Theresa Villiers,Chipping Barnet BC,,,11530.72,,,,108290.93,,,,0,,,,0,,119821.65,,,0,,uncapped,0,uncapped,0,0,119821.65,1500
Therese Coffey,Suffolk Coastal CC,,,17001.33,,,,111726,,,,0,,,,0,,128727.33,,,19601.16,,uncapped,9311.08,uncapped,0,28912.24,157639.57,4098
Thomas Docherty,Dunfermline and West Fife CC,,,19907.02,,,,131308.68,,,,0,,,,0,,151215.7,,,22366.75,,uncapped,19252.7,uncapped,0,41619.45,192835.15,3962
