﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Pat Doherty,West Tyrone,23450,Standard non-London area budget,2936.3,20513.7,141400,Standard non-London area budget,86384.87,55015.13,0,,0,0,0,,0,0,89321.17,0,,0,0,0,915.87,0,0,915.87,90237.04,1465
Pat Glass,North West Durham CC,23450,Standard non-London area budget,20225.45,3224.55,141400,Standard non-London area budget,134072.72,7327.28,0,,0,0,0,,0,0,154298.17,20610,Standard budget for renting a property in the London area,12803.86,7806.14,0,5992.1,0,0,18795.96,173094.13,4103
Pat McFadden,Wolverhampton South East BC,23450,Standard non-London area budget,15540.22,7909.78,141400,Standard non-London area budget,127153.37,14246.63,0,,0,0,0,,0,0,142693.59,12835,"Standard budget for renting a property in Constituency Band E, plus an uplift to cover the cost of one dependant",9703.02,3131.98,0,5970.06,0,0,15673.08,158366.67,1587
Patricia Gibson,North Ayrshire and Arran CC,23450,Standard non-London area budget,17312.52,6137.48,141400,Standard non-London area budget,116613.91,24786.09,130.75,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,869.25 covered the spend for 2015-16, and the remaining £130.75 was available to spend in 2016-17, until 7th May 2016.",0,130.75,0,,0,0,133926.43,20610,Standard budget for renting a property in the London area,20610,0,0,16047.23,0,0,36657.23,170583.66,4435
Patrick Grady,Glasgow North BC,23450,Standard non-London area budget,23063.284,386.716,141400,Standard non-London area budget,140377.31,1022.69,196.37,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,803.63 covered the spend for 2015-16, and the remaining £196.37 was available to spend in 2016-17, until 7th May 2016.",0,196.37,0,,0,0,163440.59,20610,Standard budget for renting a property in the London area,19212.6,1397.4,0,28850.34,0,0,48062.94,211503.53,4432
Patrick McLoughlin,Derbyshire Dales CC,23450,Standard non-London area budget,15354.34,8095.66,141649.43,Standard non-London area budget plus an uplift of £249.43 for staff absence,129232.34,12417.09,0,,0,0,0,,0,0,144586.68,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),6731.28,2118.72,0,10989.7,0,0,17720.98,162307.66,333
Paul Beresford,Mole Valley CC,26100,Standard London area budget,9898.63,16201.37,148500,Standard London area budget,146266.74,2233.26,0,,0,0,0,,0,0,156165.37,0,,0,0,0,543.6,0,0,543.6,156708.97,103
Paul Blomfield,Sheffield Central BC,23450,Standard non-London area budget,19253.796,4196.204,141400,Standard non-London area budget,138913.61,2486.39,0,,0,0,0,,0,0,158167.41,20610,Standard budget for renting a property in the London area,20370.22,239.78,0,8237.55,0,0,28607.77,186775.18,4058
Paul Farrelly,Newcastle-under-Lyme BC,23450,Standard non-London area budget,22682.082,767.918,141400,Standard non-London area budget,139726.47,1673.53,0,,0,0,0,,0,0,162408.55,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),3396.44,5453.56,0,16731.61,0,0,20128.05,182536.60,1436
Paul Flynn,Newport West CC,23450,Standard non-London area budget,14940.538,8509.462,141400,Standard non-London area budget,130945.47,10454.53,0,,0,0,0,,0,0,145886.01,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),3156.52,5693.48,0,5320.25,0,0,8476.77,154362.78,545
Paul Maskey,Belfast West,23450,Standard non-London area budget,3407.576,20042.424,141400,Standard non-London area budget,119399.45,22000.55,0,,0,0,0,,0,0,122807.03,0,,0,0,0,1595.36,0,0,1595.36,124402.39,4245
Paul Maynard,Blackpool North and Cleveleys BC,23450,Standard non-London area budget,22901.76,548.24,141400,Standard non-London area budget,139326.93,2073.07,0,,0,0,0,,0,0,162228.69,18739.95,"Standard London area budget for seven months, and £6,717.45 in hotel costs",17726.11,1013.84,0,24433.92,0,1584,43744.03,205972.72,3926
Paul Monaghan,"Caithness, Sutherland and Easter Ross CC",23450,Standard non-London area budget,23302.2,147.8,145440.73,"Standard non-London area budget, plus an uplift of £4,040.73 for staff absence",138574.32,6866.41,0,,0,0,0,,0,0,161876.52,20610,Standard budget for renting a property in the London area,21280.76,-670.76,0,51046.17,0,900,73226.93,235103.45,4383
Paul Scully,Sutton and Cheam BC,26100,Standard London area budget,26015.56452,84.43548,148500,Standard London area budget,117033.37,31466.63,50.09,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,949.91 covered the spend for 2015-16, and the remaining £50.09 was available to spend in 2016-17, until 7th May 2016.",28.56,21.53,0,,0,0,143077.49,0,,0,0,0,243.27,0,0,243.27,143320.76,4414
Paula Sherriff,Dewsbury CC,23450,Standard non-London area budget,18374.16,5075.84,141400,Standard non-London area budget,121924.63,19475.37,4933.08,"The full budget amount of £6,000 covers one year from the date of the MP's election. £1,066.92 covered the spend for 2015-16, and the remaining £4,933.08 was available to spend in 2016-17, until 7th May 2016.",1553.58,3379.5,0,,0,0,141852.37,20610,Standard budget for renting a property in the London area,17715.02,2894.98,0,7364.24,0,0,25079.26,166931.63,4426
Pauline Latham,Mid Derbyshire CC,23450,Standard non-London area budget,23164.71,285.29,141400,Standard non-London area budget,129732.71,11667.29,0,,0,0,0,,0,0,152897.42,13817.8,Hotels,13817.8,0,0,10672.5,0,0,24490.3,177387.72,4025
Penny Mordaunt,Portsmouth North BC,23450,Standard non-London area budget,20816.166,2633.834,147148,"Standard non-London area budget, plus an uplift of £5,748.00 for staff redundancy",145265.60,1882.40,0,,0,0,0,,0,0,166081.77,20610,Standard budget for renting a property in the London area,20250,360,0,3598.3,0,0,23848.3,189930.07,4017
Pete Wishart,Perth and North Perthshire CC,23450,Standard non-London area budget,21919.02,1530.98,141400,Standard non-London area budget,105523.07,35876.93,0,,0,0,0,,0,0,127442.09,20610,Standard budget for renting a property in the London area,18510.24,2099.76,0,24025.3,0,0,42535.54,169977.63,1440
Peter Aldous,Waveney CC,23450,Standard non-London area budget,22613.618,836.382,141400,Standard non-London area budget,140362.65,1037.35,0,,0,0,0,,0,0,162976.27,10340.7,Hotels,10340.7,0,0,198.23,0,0,10538.93,173515.20,4069
Peter Bone,Wellingborough CC,23450,Standard non-London area budget,15105.35562,8344.64438,141400,Standard non-London area budget,138927.80,2472.20,0,,0,0,0,,0,0,154033.16,20610,Standard budget for renting a property in the London area,20585.31,24.69,0,9457.85,0,0,30043.16,184076.32,1581
Peter Bottomley,Worthing West BC,23450,Standard non-London area budget,8495.534,14954.466,141400,Standard non-London area budget,111590.23,29809.77,0,,0,0,0,,0,0,120085.76,0,,0,0,0,399,0,0,399,120484.76,117
Peter Dowd,Bootle BC,23450,Standard non-London area budget,23396.928,53.072,147177.32,"Standard non-London area budget, plus an uplift of £5,777.32 for staff absence",146755.08,422.24,0,,0,0,0,,0,0,170152.01,14068,Hotels,14068,0,0,16864.95,0,0,30932.95,201084.96,4397
Peter Grant,Glenrothes CC,23450,Standard non-London area budget,22665.37,784.63,141400,Standard non-London area budget,125840.26,15559.74,1492.18,"The full budget amount of £6,000 covers one year from the date of the MP's election. £4,507.82 covered the spend for 2015-16, and the remaining £1,492.18 was available to spend in 2016-17, until 7th May 2016.",197.87,1294.31,0,,0,0,148703.50,27535,"Standard London budget for ten months, plus £10,360.00 in hotel costs",14585.99,12949.01,0,33524.84,0,0,48110.83,196814.33,4466
Peter Heaton-Jones,North Devon CC,23450,Standard non-London area budget,14806.188,8643.812,141400,Standard non-London area budget,103588.20,37811.80,3554.5,"The full budget amount of £6,000 covers one year from the date of the MP's election. £2,445.50 covered the spend for 2015-16, and the remaining £3,554.50 was available to spend in 2016-17, until 7th May 2016.",1080.38,2474.12,0,,0,0,119474.77,20610,Standard budget for renting a property in the London area,20610,0,0,10563.65,0,0,31173.65,150648.42,4524
Peter Kyle,Hove BC,23450,Standard non-London area budget,23450,0,141400,Standard non-London area budget,136814.14,4585.86,337.7,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,662.30 covered the spend for 2015-16, and the remaining £337.70 was available to spend in 2016-17, until 7th May 2016.",337.7,0,0,,0,0,160601.84,0,,0,0,0,1252.88,0,0,1252.88,161854.72,4505
Peter Lilley,Hitchin and Harpenden CC,23450,Standard non-London area budget,14823.458,8626.542,141400,Standard non-London area budget,129354.26,12045.74,0,,0,0,0,,0,0,144177.72,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),1373.03,7476.97,0,188.45,0,0,1561.48,145739.20,68
Phil Boswell,"Coatbridge, Chryston and Bellshill BC",23450,Standard non-London area budget,18300.51,5149.49,141400,Standard non-London area budget,141400.00,0.00,2035.22,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,964.78 covered the spend for 2015-16, and the remaining £2,035.22 was available to spend in 2016-17, until 7th May 2016.",0,2035.22,0,,0,0,159700.51,15260,"Standard budget for renting a property in Constituency Band E, plus an uplift to cover the cost of two dependants",14358.9,901.1,0,23732.02,0,1650,39740.92,199441.43,4388
Phil Wilson,Sedgefield CC,23450,Standard non-London area budget,19884.45,3565.55,141400,Standard non-London area budget,122077.20,19322.80,0,,0,0,0,,0,0,141961.65,20610,Standard budget for renting a property in the London area,16838.65,3771.35,0,12982.65,0,0,29821.3,171782.95,1603
Philip Davies,Shipley CC,23450,Standard non-London area budget,19534.534,3915.466,141400,Standard non-London area budget,134561.56,6838.44,0,,0,0,0,,0,0,154096.09,20610,Standard budget for renting a property in the London area,19963.45,646.55,0,10361.1,0,0,30324.55,184420.64,1565
Philip Dunne,Ludlow CC,23450,Standard non-London area budget,14782.116,8667.884,141400,Standard non-London area budget,106756.56,34643.44,0,,0,0,0,,0,0,121538.68,0,,0,0,0,5491.4,0,0,5491.4,127030.08,1542
Philip Hammond,Runnymede and Weybridge CC,26100,Standard London area budget,4080.062,22019.938,148500,Standard London area budget,80840.48,67659.52,0,,0,0,0,,0,0,84920.54,0,,0,0,0,0,0,0,0,84920.54,105
Philip Hollobone,Kettering CC,23450,Standard non-London area budget,933.94,22516.06,141400,Standard non-London area budget,0.00,141400.00,0,,0,0,0,,0,0,933.94,0,,0,0,0,5167.3,0,0,5167.3,6101.24,1537
Philippa Whitford,Central Ayrshire CC,23450,Standard non-London area budget,15351.318,8098.682,141400,Standard non-London area budget,130840.29,10559.71,645.27,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,354.73 covered the spend for 2015-16, and the remaining £645.27 was available to spend in 2016-17, until 7th May 2016.",636.02,9.25,0,,0,0,146827.63,20610,Standard budget for renting a property in the London area,20540.04,69.96,0,34408.72,0,0,54948.76,201776.39,4385
Phillip Lee,Bracknell CC,23450,Standard non-London area budget,11772.39,11677.61,141400,Standard non-London area budget,118281.75,23118.25,0,,0,0,0,,0,0,130054.14,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",23035,0,0,1833.63,0,0,24868.63,154922.77,3921
Priti Patel,Witham CC,23450,Standard non-London area budget,9094.88,14355.12,141400,Standard non-London area budget,138677.66,2722.34,0,,0,0,0,,0,0,147772.54,0,,0,0,0,3288.3,0,0,3288.3,151060.84,4066
Rachael Maskell,York Central BC,23450,Standard non-London area budget,21446.91164,2003.08836,141400,Standard non-London area budget,129118.95,12281.05,3462.46,"The full budget amount of £6,000 covers one year from the date of the MP's election. £2,537.54 covered the spend for 2015-16, and the remaining £3,462.46 was available to spend in 2016-17, until 7th May 2016.",684.75,2777.71,0,,0,0,151250.61,0,,0,0,0,4541.55,0,0,4541.55,155792.16,4471
Rachel Reeves,Leeds West BC,23450,Standard non-London area budget,22941.96,508.04,141400,Standard non-London area budget,141313.03,86.97,0,,0,0,0,,0,0,164254.99,16210,"Standard budget for renting a property in Constituency Band D, plus an uplift to cover the cost of two dependants",15355.34,854.66,0,10741.9,0,99,26196.24,190451.23,4031
Ranil Jayawardena,North East Hampshire CC,23450,Standard non-London area budget,23043.498,406.502,141400,Standard non-London area budget,120651.41,20748.59,5985.12,"The full budget amount of £6,000 covers one year from the date of the MP's election. £14.88 covered the spend for 2015-16, and the remaining £5,985.12 was available to spend in 2016-17, until 7th May 2016.",4578.8,1406.32,0,,0,0,148273.71,23641.19,"Standard London area budget, plus an uplift for one dependant for nine months and two dependants for three months",23401.57,239.62,0,4515.84,0,0,27917.41,176191.12,4498
Rebecca Harris,Castle Point BC,23450,Standard non-London area budget,9364.907123,14085.09288,141400,Standard non-London area budget,127872.40,13527.60,0,,0,0,0,,0,0,137237.31,0,,0,0,0,36.75,0,0,36.75,137274.06,3948
Rebecca Long Bailey,Salford and Eccles BC,23450,Standard non-London area budget,22949.968,500.032,141400,Standard non-London area budget,123997.41,17402.59,398.5,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,601.50 covered the spend for 2015-16, and the remaining £398.50 was available to spend in 2016-17, until 7th May 2016.",0,398.5,0,,0,0,146947.38,20610,Standard budget for renting a property in the London area,10200,10410,0,5469.7,0,0,15669.7,162617.08,4396
Rebecca Pow,Taunton Deane CC,23450,Standard non-London area budget,21622.552,1827.448,141400,Standard non-London area budget,137049.26,4350.74,78.52,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,921.48 covered the spend for 2015-16, and the remaining £78.52 was available to spend in 2016-17, until 7th May 2016.",0,78.52,0,,0,0,158671.81,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",23035,0,0,8957.11,0,0,31992.11,190663.92,4522
Rehman Chishti,Gillingham and Rainham BC,23450,Standard non-London area budget,7270.378,16179.622,141400,Standard non-London area budget,102245.39,39154.61,0,,0,0,0,,0,0,109515.77,4924,Hotels,4924,0,0,4795.3,0,0,9719.3,119235.07,3987
Richard Arkless,Dumfries and Galloway CC,23450,Standard non-London area budget,22813.574,636.426,141400,Standard non-London area budget,141290.76,109.24,114.21,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,885.79 covered the spend for 2015-16, and the remaining £114.21 was available to spend in 2016-17, until 7th May 2016.",92.99,21.22,0,,0,0,164197.32,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",23294.25,2165.75,0,20998.16,0,0,44292.41,208489.73,4387
Richard Bacon,South Norfolk CC,23450,Standard non-London area budget,23076.99,373.01,141400,Standard non-London area budget,140623.79,776.21,0,,0,0,0,,0,0,163700.78,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",21583.64,3876.36,0,10032.33,0,0,31615.97,195316.75,1451
Richard Benyon,Newbury CC,23450,Standard non-London area budget,18306.6,5143.4,141400,Standard non-London area budget,121460.33,19939.67,0,,0,0,0,,0,0,139766.93,0,,0,0,0,4859.05,0,0,4859.05,144625.98,1547
Richard Burden,"Birmingham, Northfield BC",23450,Standard non-London area budget,21417.41,2032.59,141400,Standard non-London area budget,140144.06,1255.94,0,,0,0,0,,0,0,161561.47,20610,Standard budget for renting a property in the London area,19400.15,1209.85,0,3903.3,0,0,23303.45,184864.92,301
Richard Burgon,Leeds East BC,23450,Standard non-London area budget,21874.964,1575.036,141400,Standard non-London area budget,140064.12,1335.88,2487.32,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,512.68 covered the spend for 2015-16, and the remaining £2,487.32 was available to spend in 2016-17, until 7th May 2016.",350.4,2136.92,0,,0,0,162289.48,20610,Standard budget for renting a property in the London area,20610,0,0,6976.05,0,0,27586.05,189875.53,4493
Richard Drax,South Dorset CC,23450,Standard non-London area budget,9407.676,14042.324,141400,Standard non-London area budget,136481.74,4918.26,0,,0,0,0,,0,0,145889.42,0,,0,0,0,4185.9,0,0,4185.9,150075.32,4132
Richard Fuller,Bedford BC,23450,Standard non-London area budget,17214.824,6235.176,141400,Standard non-London area budget,129532.23,11867.77,0,,0,0,0,,0,0,146747.05,20610,Standard budget for renting a property in the London area,20531.69,78.31,0,2136.95,0,0,22668.64,169415.69,3912
Richard Graham,Gloucester BC,23450,Standard non-London area budget,16854.428,6595.572,141400,Standard non-London area budget,132213.20,9186.80,0,,0,0,0,,0,0,149067.63,20610,Standard budget for renting a property in the London area,20610,0,0,4324.04,0,0,24934.04,174001.67,3990
Richard Harrington,Watford BC,30724,"Standard London area budget, plus an uplift of £4,624.00 agreed following an application to IPSA",30578.05,145.95,148500,Standard London area budget,139191.93,9308.07,0,,0,0,0,,0,0,169769.98,0,,0,0,0,0,0,0,0,169769.98,4068
Rishi Sunak,Richmond (Yorks) CC,23450,Standard non-London area budget,0,23450,141400,Standard non-London area budget,131858.56,9541.44,6000,Standard budget,0,6000,0,,0,0,131858.56,0,,0,0,0,0,0,0,0,131858.56,4483
Rob Marris,Wolverhampton South West BC,23450,Standard non-London area budget,22461.5874,988.4126,141400,Standard non-London area budget,121797.84,19602.16,3668.34,"The full budget amount of £6,000 covers one year from the date of the MP's election. £2,331.66 covered the spend for 2015-16, and the remaining £3,668.34 was available to spend in 2016-17, until 7th May 2016.",925.6,2742.74,0,,0,0,145185.03,20610,Standard budget for renting a property in the London area,19200.39,1409.61,0,4014.13,0,0,23214.52,168399.55,1468
Rob Wilson,Reading East BC,23450,Standard non-London area budget,15179.02,8270.98,145156.23,"Standard non-London area budget, plus an uplift of £3,756.23 for staff absence",144731.10,425.13,0,,0,0,0,,0,0,159910.12,150,Hotels,150,0,0,8799.4,0,2686.34,11635.74,171545.86,1556
Robert Buckland,South Swindon CC,23450,Standard non-London area budget,23246.79,203.21,141400,Standard non-London area budget,140805.68,594.32,0,,0,0,0,,0,0,164052.47,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",23672.35,1787.65,0,3552.1,0,0,27224.45,191276.92,4106
Robert Courts,Witney CC,11725,Standard non-London area budget for six months,2945.902,8779.098,70700,Standard non-London area budget for six months,50037.76,20662.24,920.7,"The full budget amount of £6,000 covers one year from the date of the MP's election. £920.70 covered the spend for this financial year, and the remaining £5,079.30 will be available to spend in 2017-18.",920.7,0,0,,0,0,53904.36,9395.86,"Standard London area budget for five months, plus an uplift for one dependant",6247.35,3148.51,0,3199.36,0,0,9446.71,63351.07,4589
Robert Flello,Stoke-on-Trent South BC,23450,Standard non-London area budget,19796.33,3653.67,141400,Standard non-London area budget,136355.40,5044.60,0,,0,0,0,,0,0,156151.73,12300,Hotels,12300,0,0,14831.1,0,260,27391.1,183542.83,1569
Robert Goodwill,Scarborough and Whitby CC,23450,Standard non-London area budget,17662.65,5787.35,141400,Standard non-London area budget,134808.73,6591.27,0,,0,0,0,,0,0,152471.38,20610,Standard budget for renting a property in the London area,20028.97,581.03,0,10637.2,0,0,30666.17,183137.55,1562
Robert Halfon,Harlow CC,26100,Standard London area budget,17184.722,8915.278,151165.44,"Standard London area budget, plus an uplift of £2,665.44 for staff redundancy",138684.23,12481.21,0,,0,0,0,,0,0,155868.95,0,,0,0,0,1184.46,0,0,1184.46,157053.41,3985
Robert Jenrick,Newark CC,23450,Standard non-London area budget,22827.248,622.752,141400,Standard non-London area budget,137948.58,3451.42,0,,0,0,0,,0,0,160775.83,17905.07,"Standard budget for renting property in Constituency Band E, plus an uplift for three dependants, plus an uplift of £220.07 agreed following an application to IPSA",17905.07,0,0,6461.45,0,0,24366.52,185142.35,4320
Robert Syms,Poole BC,23450,Standard non-London area budget,9899.47,13550.53,141400,Standard non-London area budget,92613.79,48786.21,0,,0,0,0,,0,0,102513.26,23439.18,"Standard London area budget, plus an uplift for one dependant for ten months and two dependants for two months",23400,39.18,0,4782,0,0,28182,130695.26,245
Roberta Blackman-Woods,City of Durham CC,23450,Standard non-London area budget,18317.382,5132.618,141400,Standard non-London area budget,139446.86,1953.14,0,,0,0,0,,0,0,157764.24,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),5309.33,3540.67,0,9801.93,0,0,15111.26,172875.50,1501
Robin Walker,Worcester BC,23450,Standard non-London area budget,7757.72,15692.28,144742.6,"Standard non-London area budget, plus an uplift of £3,342.60 for staff absence",105385.44,39357.16,0,,0,0,0,,0,0,113143.16,11360,Standard budget for renting a property in constituency band D,10800,560,0,3971.69,0,0,14771.69,127914.85,4091
Roger Gale,North Thanet CC,23450,Standard non-London area budget,22148.8,1301.2,141400,Standard non-London area budget,135650.56,5749.44,0,,0,0,0,,0,0,157799.36,20610,Standard budget for renting a property in the London area,4768.48,15841.52,0,5600.9,0,0,10369.38,168168.74,87
Roger Godsiff,"Birmingham, Hall Green BC",23450,Standard non-London area budget,10505.01,12944.99,141400,Standard non-London area budget,141296.88,103.12,0,,0,0,0,,0,0,151801.89,0,,0,0,0,3318.75,0,0,3318.75,155120.64,304
Roger Mullin,Kirkcaldy and Cowdenbeath CC,23450,Standard non-London area budget,21525.12,1924.88,141400,Standard non-London area budget,129576.25,11823.75,735.29,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,264.71 covered the spend for 2015-16, and the remaining £735.29 was available to spend in 2016-17, until 7th May 2016.",0,735.29,0,,0,0,151101.37,20610,Standard budget for renting a property in the London area,16544.16,4065.84,0,12901.6,0,0,29445.76,180547.13,4468
Ronnie Campbell,Blyth Valley BC,23450,Standard non-London area budget,16588.67069,6861.32931,141400,Standard non-London area budget,138760.10,2639.90,0,,0,0,0,,0,0,155348.77,20610,Standard budget for renting a property in the London area,19478.86,1131.14,0,5583.48,0,0,25062.34,180411.11,514
Ronnie Cowan,Inverclyde CC,23450,Standard non-London area budget,18641.208,4808.792,145598.87,"Standard non-London area budget, plus an uplift of £4,198.87 for staff absence",139327.42,6271.45,675.99,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,324.01 covered the spend for 2015-16, and the remaining £675.99 was available to spend in 2016-17, until 7th May 2016.",0,675.99,0,,0,0,157968.63,20610,Standard budget for renting a property in the London area,19974.44,635.56,0,24409.18,0,0,44383.62,202352.25,4465
Rory Stewart,Penrith and The Border CC,23450,Standard non-London area budget,12704.342,10745.658,141400,Standard non-London area budget,129496.53,11903.47,0,,0,0,0,,0,0,142200.87,12835,"Standard budget for renting a property in Constituency Band E, plus an uplift to cover the cost of one dependant",12720,115,0,5025.57,0,0,17745.57,159946.44,4137
Rosena Allin-Khan,Tooting BC,21750,Standard London area budget for ten months,17617.698,4132.302,123750,Standard London area budget for ten months,113988.91,9761.09,6000,Standard budget,5999.43,0.57,0,,0,0,137606.04,0,,0,0,0,26.55,0,0,26.55,137632.59,4573
Rosie Cooper,West Lancashire CC,23450,Standard non-London area budget,16015.14,7434.86,141400,Standard non-London area budget,115742.99,25657.01,0,,0,0,0,,0,0,131758.13,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),6689.51,2160.49,0,4074.65,0,0,10764.16,142522.29,1538
Rosie Winterton,Doncaster Central BC,23450,Standard non-London area budget,21558.258,1891.742,141400,Standard non-London area budget,137394.45,4005.55,0,,0,0,0,,0,0,158952.71,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),3602.06,5247.94,0,9023.92,0,0,12625.98,171578.69,390
Royston Smith,"Southampton, Itchen BC",23450,Standard non-London area budget,11820.526,11629.474,141400,Standard non-London area budget,120872.53,20527.47,53.53,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,946.47 covered the spend for 2015-16, and the remaining £53.53 was available to spend in 2016-17, until 7th May 2016.",0,53.53,0,,0,0,132693.06,19125,"Standard London budget for ten months, plus £1,950.00 in hotel costs",15533.41,3591.59,0,4642.01,0,0,20175.42,152868.48,4478
Rupa Huq,Ealing Central and Acton BC,26100,Standard London area budget,8510.428,17589.572,148500,Standard London area budget,109651.51,38848.49,5010.01,"The full budget amount of £6,000 covers one year from the date of the MP's election. £989.99 covered the spend for 2015-16, and the remaining £5,010.01 was available to spend in 2016-17, until 7th May 2016.",4514.34,495.67,0,,0,0,122676.28,0,,0,0,0,281.5,0,0,281.5,122957.78,4511
Rushanara Ali,Bethnal Green and Bow BC,26100,Standard London area budget,21349.4,4750.6,151323.01,"Standard London area budget, plus an uplift of £2,823.01 for staff absence",151157.46,165.55,0,,0,0,0,,0,0,172506.86,0,,0,0,0,0,0,0,0,172506.86,4138
Ruth Cadbury,Brentford and Isleworth BC,26100,Standard London area budget,26089.39,10.61,152814.25,"Standard London area budget, plus an uplift of £4,314.25 for staff absence",152722.16,92.09,4707.06,"The full budget amount of £6,000 covers one year from the date of the MP's election. £4,707.06 covered the spend for 2016-17, and the remaining £1,292.94 will be available to spend in 2017-18.",3777.65,929.41,0,,0,0,182589.20,0,,0,0,0,591.33,0,0,591.33,183180.53,4389
Ruth Smeeth,Stoke-on-Trent North BC,23450,Standard non-London area budget,22782.32,667.68,141400,Standard non-London area budget,141225.07,174.93,10.54,"The full budget amount of £6,000 covers one year from the date of the MP's election. Part of the total covered the spend for 2015-16, and the remaining £10.54 was available to spend in 2016-17, until 7th May 2016.",0,10.54,0,,0,0,164007.39,15710,Accommodation associated expenditure for five months and standard London area budget for seven months,12526.24,3183.76,0,14117.82,0,45.7,26689.76,190697.15,4508
Sadiq Khan,Tooting BC,4350,Standard London area budget for two months,2073.04,2276.96,24750,Standard London area budget for two months,12106.21,12643.79,0,,0,0,57150,Standard London area budget,30121.74,27028.26,44300.99,0,,0,0,0,0,0,1176.31,1176.31,45477.30,1577
Sajid Javid,Bromsgrove CC,23450,Standard non-London area budget,18272.402,5177.598,141400,Standard non-London area budget,131596.60,9803.40,0,,0,0,0,,0,0,149869.00,0,,0,0,0,1505.93,0,0,1505.93,151374.93,3945
Sam Gyimah,East Surrey CC,26100,Standard London area budget,6797.18,19302.82,148500,Standard London area budget,133913.86,14586.14,0,,0,0,0,,0,0,140711.04,0,,0,0,0,815.9,0,0,815.9,141526.94,3980
Sammy Wilson,East Antrim,23450,Standard non-London area budget,23120.32,329.68,141400,Standard non-London area budget,111380.55,30019.45,0,,0,0,0,,0,0,134500.87,20610,Standard budget for renting a property in the London area,20610,0,0,20817.87,0,455,41882.87,176383.74,1593
Sarah Champion,Rotherham BC,23450,Standard non-London area budget,19886.272,3563.728,141400,Standard non-London area budget,141362.23,37.77,0,,0,0,0,,0,0,161248.50,20610,Standard budget for renting a property in the London area,19660.97,949.03,0,10028.61,0,0,29689.58,190938.08,4267
Sarah Newton,Truro and Falmouth CC,23450,Standard non-London area budget,22575.03,874.97,141400,Standard non-London area budget,135028.01,6371.99,0,,0,0,0,,0,0,157603.04,0,,0,0,0,7768.07,0,135,7903.07,165506.11,4071
Sarah Olney,Richmond Park BC,8700,Standard London area budget for four months,982.3,7717.7,49500,Standard London area budget for four months,21133.21,28366.79,0,,0,0,0,,0,0,22115.51,0,,0,0,0,0,0,0,0,22115.51,4591
Sarah Wollaston,Totnes CC,23450,Standard non-London area budget,14584.386,8865.614,141400,Standard non-London area budget,134733.31,6666.69,0,,0,0,0,,0,0,149317.70,20610,Standard budget for renting a property in the London area,20565.96,44.04,0,5920.8,0,0,26486.76,175804.46,4073
Scott Mann,North Cornwall CC,23450,Standard non-London area budget,19346.8,4103.2,141400,Standard non-London area budget,132811.29,8588.71,3.71,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,996.29 covered the spend for 2015-16, and the remaining £3.71 was available to spend in 2016-17, until 7th May 2016.",0,3.71,0,,0,0,152158.09,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",18074.96,4960.04,0,10819.53,0,0,28894.49,181052.58,4496
